label,text,category
1,"CONGRATULATIONS! Your mobile number won N779,000 in the Airtel Promo. Pay N1,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"FirstBank: Your One Time Password (OTP) is 156504 for transfer of N5,000.00 to KELECHI. Valid for 5 minutes. DO NOT SHARE.",otp
0,"UBA: Credit N35,000.00. Desc: NIP/TRANSFER FROM ADAMU. Bal: N926,000.00.",bank_alert
0,"OPay: Your One Time Password (OTP) is 375402 for transfer of N3,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
0,"Bro, abeg transfer N9,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
0,"FirstBank: Your One Time Password (OTP) is 539507 for transfer of N2,000.00 to OLUMIDE. Valid for 5 minutes. DO NOT SHARE.",otp
1,URGENT: Your Fidelity account has been restricted due to unverified BVN. Call 08137810539 immediately to update your details.,banking_phishing
1,"JOB OFFER: Urgently recruiting Admin Officers at Port Harcourt, Lagos. Salary: N180,000/month. Text YES to 09013322273 for interview invitation.",fake_job
1,DEBT WARNING: SUNDAY with phone 07034804873 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"ALERT: A transaction of N37,000 was attempted on your OPay app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"Fidelity: Your One Time Password (OTP) is 818514 for transfer of N9,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08123739304 to clear your profile.",banking_phishing
0,"UBA: Credit N32,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N167,000.00.",bank_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"UBA: Acct 012***6374 Debited: N2,000.00 Desc: POS PURCHASE - Port Harcourt. Bal: N50,000.00.",bank_alert
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 07033729903 now.",ponzi
0,"Kuda: Your One Time Password (OTP) is 915520 for transfer of N7,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"JOB OFFER: Urgently recruiting Admin Officers at Surulere, Lagos. Salary: N180,000/month. Text YES to 09016149784 for interview invitation.",fake_job
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08127733125 now.",ponzi
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08028082954 to clear your profile.",banking_phishing
0,"GTBank: Acct 012***8984 Debited: N6,000.00 Desc: POS PURCHASE - Ibadan. Bal: N32,000.00.",bank_alert
1,DEBT WARNING: SUNDAY with phone 08035384803 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,URGENT: Your Access Bank account has been restricted due to unverified BVN. Call 09012320420 immediately to update your details.,banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Kuda: Credit N38,000.00. Desc: NIP/TRANSFER FROM KELECHI. Bal: N250,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07035422492 to clear your profile.",banking_phishing
0,"FirstBank: Acct 012***3367 Debited: N2,000.00 Desc: POS PURCHASE - Kano. Bal: N28,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08031482347 to clear your profile.",banking_phishing
1,"Credit Alert: N922,000.00 credited to your account from ADAMU. Ref: TRX17530937. Call 08133606203 if you did not expect this payment.",fake_alert
0,"Bro, abeg transfer N3,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
1,"Get instant loan of N14,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-81",loan_scam
1,URGENT: Your FirstBank account has been restricted due to unverified KYC records. Call 09032638965 immediately to update your details.,banking_phishing
1,"Credit Alert: N753,000.00 credited to your account from IBRAHIM. Ref: TRX35828453. Call 07036892704 if you did not expect this payment.",fake_alert
1,DEBT WARNING: KELECHI with phone 09015786796 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"Bro, abeg transfer N9,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09017965628 to clear your profile.",banking_phishing
1,DEBT WARNING: CHIOMA with phone 09032047148 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"CONGRATULATIONS! Your mobile number won N852,000 in the Glo Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Bro, abeg transfer N9,000 give me. I dey Ikeja like this, money no dey my hand for transport.",personal
1,URGENT: Your Zenith Bank account has been restricted due to unverified BVN. Call 09015593558 immediately to update your details.,banking_phishing
1,"ALERT: A transaction of N17,000 was attempted on your GTBank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
0,I have arrived at Kano. Will call you once the meeting is done.,personal
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07036933356 to clear your profile.",banking_phishing
0,"Access Bank: Your One Time Password (OTP) is 566559 for transfer of N8,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
0,"OPay: Your One Time Password (OTP) is 984719 for transfer of N8,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"Get instant loan of N28,000 directly to your PalmPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-71",loan_scam
1,"Credit Alert: N559,000.00 credited to your account from EMMANUEL. Ref: TRX14734412. Call 08135026528 if you did not expect this payment.",fake_alert
1,"ALERT: A transaction of N12,000 was attempted on your OPay app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"PalmPay: Your One Time Password (OTP) is 867594 for transfer of N7,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Credit Alert: N539,000.00 credited to your account from SUNDAY. Ref: TRX17455509. Call 08021529270 if you did not expect this payment.",fake_alert
0,"Bro, abeg transfer N2,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 09012289890 now.",ponzi
0,"Fidelity: Acct 012***4773 Debited: N2,000.00 Desc: POS PURCHASE - Yaba. Bal: N40,000.00.",bank_alert
0,"Bro, abeg transfer N4,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
1,"JOB OFFER: Urgently recruiting Admin Officers at Ikeja, Lagos. Salary: N180,000/month. Text YES to 07035072962 for interview invitation.",fake_job
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 09032157740 now.",ponzi
1,DEBT WARNING: ADAMU with phone 08038319126 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"FirstBank: Credit N10,000.00. Desc: NIP/TRANSFER FROM BLESSING. Bal: N750,000.00.",bank_alert
0,"UBA: Acct 012***5563 Debited: N1,000.00 Desc: POS PURCHASE - Yaba. Bal: N44,000.00.",bank_alert
1,"Credit Alert: N906,000.00 credited to your account from IBRAHIM. Ref: TRX61089768. Call 07035031180 if you did not expect this payment.",fake_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"JOB OFFER: Urgently recruiting Admin Officers at Enugu, Lagos. Salary: N180,000/month. Text YES to 08160367988 for interview invitation.",fake_job
1,"JOB OFFER: Urgently recruiting Admin Officers at Lekki, Lagos. Salary: N180,000/month. Text YES to 08027005371 for interview invitation.",fake_job
0,"GTBank: Acct 012***2237 Debited: N1,000.00 Desc: POS PURCHASE - Port Harcourt. Bal: N30,000.00.",bank_alert
1,"International Oil Company hiring Field Support Staff in Enugu. Earn N350,000 monthly. Send application details via WhatsApp: 07032654168",fake_job
0,I have arrived at Ikeja. Will call you once the meeting is done.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07033414671 to clear your profile.",banking_phishing
1,"Invest N6,000 and get N36,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"Zenith Bank: Acct 012***2072 Debited: N7,000.00 Desc: POS PURCHASE - Enugu. Bal: N50,000.00.",bank_alert
1,URGENT: Your UBA account has been restricted due to unverified BVN. Call 08122090014 immediately to update your details.,banking_phishing
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"CONGRATULATIONS! Your mobile number won N436,000 in the MTN Promo. Pay N4,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"OPay: Acct 012***7265 Debited: N9,000.00 Desc: POS PURCHASE - Enugu. Bal: N22,000.00.",bank_alert
0,"OPay: Credit N12,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N755,000.00.",bank_alert
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"International Oil Company hiring Field Support Staff in Port Harcourt. Earn N350,000 monthly. Send application details via WhatsApp: 08026244106",fake_job
1,URGENT: Your FirstBank account has been restricted due to unverified NIN. Call 08025853089 immediately to update your details.,banking_phishing
1,"Get instant loan of N15,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-27",loan_scam
0,I have arrived at Ibadan. Will call you once the meeting is done.,personal
1,"Invest N4,000 and get N50,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"International Oil Company hiring Field Support Staff in Yaba. Earn N350,000 monthly. Send application details via WhatsApp: 08168652941",fake_job
1,"Credit Alert: N890,000.00 credited to your account from IBRAHIM. Ref: TRX66274951. Call 08167897761 if you did not expect this payment.",fake_alert
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Get instant loan of N34,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-11",loan_scam
1,"Get instant loan of N34,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-37",loan_scam
0,I have arrived at Kano. Will call you once the meeting is done.,personal
1,"Get instant loan of N32,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-26",loan_scam
